みあたる	見当たる	見: 500, 当: 500, 見: 500
あてる	当てる	当: 500, 当: 500
けい	〜形	形: 500
かたち	形	形: 500, 形: 500
かつようけい	活用形	活: 500, 用: 500, 形: 500, 活: 500
はーとがた	ハート形	形: 500
やく	役	役: 500, 役: 500
やくにたつ	役に立つ	役: 500, 立: 500, 役: 500
やくめ	役目	役: 500, 目: 500, 役: 500
うしろ	後ろ	後: 500, 後: 500
あとで	後で	後: 500, 後: 500
さいご	最後	最: 500, 後: 500, 最: 500
こころ	心	心: 500, 心: 500
さとごころ	里心	里: 1500, 心: 500, 里: 1500
しんり	心理	心: 500, 理: 500, 心: 500
けっしん	決心	決: 500, 心: 500, 決: 500
